 1  1  6.00  -658.86   0.020    -nan   0.046    11.0416    -4.6515     2.2284  -0.012117   0.000018   0.000004
 0  0  6.00   629.16   0.020   0.856   0.001    69.9467    -4.1107     6.5825  -0.011592   0.000002   0.000006
 1  1  6.00   418.46   0.020   0.000   0.005    20.3447    -5.5363    -4.5900  -0.012254  -0.000000  -0.000002
 0  0  6.00   515.23   0.020   0.917   0.009    48.3762     9.3211     7.0722  -0.012005   0.000003   0.000003
 0  0  6.00   154.80   0.020   0.000   0.009    16.3225   -21.2609    24.9609  -0.011857   0.000001   0.000006
 0  0  6.00  2758.74   0.020   0.000   0.002    72.6692     4.8296    -0.8947  -0.000318  -0.000000  -0.000001
 0  0  6.00 -1092.54   0.020    -nan   0.002    36.5259   -13.6912    -2.5620  -0.000318  -0.000001  -0.000000
 0  0  6.00  2290.71   0.020   0.000   0.004    92.5390   -14.6669    -1.4215  -0.000308   0.000000  -0.000000
 1  1  6.00 -1408.71   0.020    -nan   0.001    94.6452    -1.6975    -2.3107  -0.000317  -0.000000  -0.000000
 1  1  6.00  2266.69   0.020   0.000   0.002    59.4619    -0.0056    -1.0743  -0.000320   0.000000  -0.000001
 1  1  6.00 -2104.39   0.020    -nan   0.002    74.5190    -0.5288    -1.3096  -0.000320  -0.000001  -0.000000
 0  0  6.00   752.91   0.020   0.000   0.003    41.2576    -6.7470    -5.4325  -0.000296   0.000000  -0.000000
 1  1  6.00  2860.22   0.020   0.934   0.002    84.4782    -1.0863     0.6108  -0.000316  -0.000000   0.000001
 0  0  6.00   534.62   0.020   0.555   0.004    15.0532    30.8712    -5.9734  -0.000306  -0.000000  -0.000001
 1  1  6.00  2258.38   0.020   0.000   0.003    84.6182    -3.8493    -1.6103  -0.000303   0.000000  -0.000001
