374400  0  0.9873  0.0014  0.1591  58.3575  31.1003  61.4309  0.4056
376800  0  0.9889  0.0012  0.1488  58.3454  31.1016  61.4309  0.4043
379200  0  0.9903  0.0010  0.1392  58.3327  31.1028  61.4309  0.4032
381600  0  0.9915  0.0008  0.1300  58.3187  31.1040  61.4309  0.4020
384000  0  0.9926  0.0007  0.1213  58.3048  31.1051  61.4311  0.4008
386400  0  0.9936  0.0005  0.1131  58.2923  31.1063  61.4313  0.3997
388800  0  0.9944  0.0003  0.1052  58.2809  31.1074  61.4317  0.3985
391200  0  0.9952  0.0002  0.0979  58.2700  31.1085  61.4320  0.3974
393600  0  0.9959  0.0000  0.0909  58.2588  31.1095  61.4324  0.3963
396000  0  0.9965  -0.0001  0.0842  58.2468  31.1105  61.4326  0.3953
398400  0  0.9970  -0.0002  0.0776  58.2341  31.1115  61.4327  0.3943
400800  0  0.9975  -0.0003  0.0712  58.2214  31.1125  61.4328  0.3933
403200  0  0.9979  -0.0004  0.0650  58.2093  31.1134  61.4333  0.3923
405600  0  0.9983  -0.0006  0.0589  58.1983  31.1145  61.4338  0.3912
408000  0  0.9986  -0.0007  0.0529  58.1881  31.1153  61.4344  0.3902
410400  0  0.9989  -0.0009  0.0472  58.1782  31.1162  61.4351  0.3892
412800  0  0.9991  -0.0010  0.0417  58.1680  31.1172  61.4355  0.3882
415200  0  0.9993  -0.0011  0.0364  58.1574  31.1179  61.4357  0.3875
417600  0  0.9995  -0.0012  0.0312  58.1463  31.1186  61.4358  0.3867
420000  0  0.9997  -0.0013  0.0260  58.1344  31.1193  61.4360  0.3861
422400  0  0.9998  -0.0013  0.0208  58.1225  31.1200  61.4358  0.3854
424800  0  0.9999  -0.0014  0.0156  58.1113  31.1207  61.4355  0.3848
427200  0  0.9999  -0.0015  0.0102  58.1003  31.1214  61.4356  0.3840
429600  0  1.0000  -0.0017  0.0048  58.0904  31.1221  61.4358  0.3833
432000  0  1.0000  -0.0018  -0.0006  58.0815  31.1228  61.4361  0.3825
434400  0  1.0000  -0.0019  -0.0060  58.0731  31.1236  61.4363  0.3818
436800  0  0.9999  -0.0021  -0.0114  58.0645  31.1242  61.4365  0.3811
439200  0  0.9999  -0.0022  -0.0168  58.0553  31.1247  61.4369  0.3805
